# Author : Radia User
# 2nd Order Kick of EPU49 in Helical Mode
# Undulator Length [m]
1.8696
# Number of Horizontal Points
41
# Number of Vertical Points
17
# Horizontal 2nd Order Kick [T2m2]
START
 -1.50000e-003 -1.71184e-004 -1.56667e-004 -1.48377e-004 -1.46227e-004 -1.50613e-004 -1.62313e-004 -1.82729e-004 -2.13824e-004 -2.57997e-004 -3.17249e-004 -3.92876e-004 -4.85532e-004 -5.95192e-004 -7.19698e-004 -8.51997e-004 -9.74564e-004 -1.05232e-003 -1.03088e-003 -8.51140e-004 -4.89039e-004 -4.80666e-009  4.89049e-004  8.51149e-004  1.03090e-003  1.05234e-003  9.74562e-004  8.52006e-004  7.19705e-004  5.95197e-004  4.85544e-004  3.92874e-004  3.17257e-004  2.58004e-004  2.13834e-004  1.82727e-004  1.62332e-004  1.50617e-004  1.46242e-004  1.48355e-004  1.56674e-004  1.71202e-004
 -2.00000e-003 -1.64762e-004 -1.51116e-004 -1.43373e-004 -1.41533e-004 -1.45951e-004 -1.57500e-004 -1.77719e-004 -2.08991e-004 -2.54120e-004 -3.14779e-004 -3.91393e-004 -4.84282e-004 -5.94037e-004 -7.19811e-004 -8.56878e-004 -9.90128e-004 -1.08423e-003 -1.07928e-003 -9.04338e-004 -5.24331e-004  1.17980e-008  5.24350e-004  9.04355e-004  1.07929e-003  1.08422e-003  9.90137e-004  8.56895e-004  7.19812e-004  5.94024e-004  4.84296e-004  3.91389e-004  3.14764e-004  2.54115e-004  2.09016e-004  1.77722e-004  1.57501e-004  1.45958e-004  1.41544e-004  1.43395e-004  1.51131e-004  1.64760e-004
 -2.50000e-003 -1.56128e-004 -1.43756e-004 -1.36825e-004 -1.35401e-004 -1.39862e-004 -1.51063e-004 -1.70833e-004 -2.02296e-004 -2.49145e-004 -3.12585e-004 -3.90970e-004 -4.84247e-004 -5.94120e-004 -7.21852e-004 -8.66399e-004 -1.01682e-003 -1.13746e-003 -1.16022e-003 -9.94224e-004 -5.83244e-004  2.81967e-008  5.83259e-004  9.94259e-004  1.16023e-003  1.13746e-003  1.01682e-003  8.66390e-004  7.21880e-004  5.94151e-004  4.84268e-004  3.90976e-004  3.12606e-004  2.49179e-004  2.02295e-004  1.70847e-004  1.51074e-004  1.39849e-004  1.35409e-004  1.36834e-004  1.43746e-004  1.56125e-004
 -3.00000e-003 -1.45057e-004 -1.34412e-004 -1.28630e-004 -1.27834e-004 -1.32284e-004 -1.42912e-004 -1.61689e-004 -1.93004e-004 -2.42988e-004 -3.11690e-004 -3.92977e-004 -4.86596e-004 -5.96523e-004 -7.26764e-004 -8.82148e-004 -1.05964e-003 -1.22291e-003 -1.29345e-003 -1.14793e-003 -6.83043e-004  4.86779e-009  6.83066e-004  1.14795e-003  1.29346e-003  1.22295e-003  1.05966e-003  8.82136e-004  7.26751e-004  5.96494e-004  4.86586e-004  3.92994e-004  3.11669e-004  2.43022e-004  1.93033e-004  1.61690e-004  1.42916e-004  1.32270e-004  1.27825e-004  1.28657e-004  1.34443e-004  1.45061e-004
 -3.50000e-003 -1.31388e-004 -1.22983e-004 -1.18753e-004 -1.18774e-004 -1.23290e-004 -1.32949e-004 -1.49724e-004 -1.79720e-004 -2.35024e-004 -3.13972e-004 -3.99376e-004 -4.92677e-004 -6.02204e-004 -7.34908e-004 -9.04548e-004 -1.12438e-003 -1.35542e-003 -1.50947e-003 -1.41785e-003 -8.58999e-004  8.52032e-008  8.59117e-004  1.41790e-003  1.50950e-003  1.35545e-003  1.12438e-003  9.04581e-004  7.34925e-004  6.02234e-004  4.92659e-004  3.99359e-004  3.13955e-004  2.35042e-004  1.79720e-004  1.49752e-004  1.32959e-004  1.23277e-004  1.18780e-004  1.18765e-004  1.22981e-004  1.31367e-004
 -4.00000e-003 -1.14877e-004 -1.09318e-004 -1.07131e-004 -1.08325e-004 -1.12983e-004 -1.21317e-004 -1.34373e-004 -1.59555e-004 -2.23397e-004 -3.23464e-004 -4.12933e-004 -5.03923e-004 -6.12357e-004 -7.45998e-004 -9.30511e-004 -1.21752e-003 -1.55269e-003 -1.85071e-003 -1.90753e-003 -1.19221e-003  5.72909e-007  1.19290e-003  1.90768e-003  1.85080e-003  1.55273e-003  1.21754e-003  9.30525e-004  7.45995e-004  6.12379e-004  5.03931e-004  4.12930e-004  3.23444e-004  2.23414e-004  1.59538e-004  1.34380e-004  1.21292e-004  1.13003e-004  1.08344e-004  1.07142e-004  1.09286e-004  1.14836e-004
# Vertical 2nd Order Kick [T2m2]
START
               -2.00000e-002 -1.90000e-002 -1.80000e-002 -1.70000e-002 -1.60000e-002 -1.50000e-002 -1.40000e-002 -1.30000e-002 -1.20000e-002 -1.10000e-002 -1.00000e-002 -9.00000e-003 -8.00000e-003 -7.00000e-003 -6.00000e-003 -5.00000e-003 -4.00000e-003 -3.00000e-003 -2.00000e-003 -1.00000e-003  0.00000e+000  1.00000e-003  2.00000e-003  3.00000e-003  4.00000e-003  5.00000e-003  6.00000e-003  7.00000e-003  8.00000e-003  9.00000e-003  1.00000e-002  1.10000e-002  1.20000e-002  1.30000e-002  1.40000e-002  1.50000e-002  1.60000e-002  1.70000e-002  1.80000e-002  1.90000e-002  2.00000e-002
  4.00000e-003 -4.92858e-003 -4.89573e-003 -4.86848e-003 -4.84504e-003 -4.82331e-003 -4.80044e-003 -4.77171e-003 -4.72943e-003 -4.68263e-003 -4.68655e-003 -4.72368e-003 -4.75597e-003 -4.78276e-003 -4.80795e-003 -4.83839e-003 -4.95914e-003 -5.30133e-003 -5.94223e-003 -7.02822e-003 -8.29522e-003 -8.66751e-003 -8.29968e-003 -7.03409e-003 -5.94848e-003 -5.30776e-003 -4.96567e-003 -4.84499e-003 -4.81462e-003 -4.78948e-003 -4.76271e-003 -4.73043e-003 -4.69325e-003 -4.68937e-003 -4.73620e-003 -4.77847e-003 -4.80721e-003 -4.83008e-003 -4.85178e-003 -4.87520e-003 -4.90248e-003 -4.93527e-003
  3.50000e-003 -4.14774e-003 -4.12023e-003 -4.09711e-003 -4.07672e-003 -4.05745e-003 -4.03719e-003 -4.01299e-003 -3.98274e-003 -3.95482e-003 -3.95113e-003 -3.96733e-003 -3.98553e-003 -4.00145e-003 -4.01810e-003 -4.04863e-003 -4.14459e-003 -4.38025e-003 -4.80931e-003 -5.45402e-003 -6.09492e-003 -6.31695e-003 -6.09541e-003 -5.45470e-003 -4.81003e-003 -4.38098e-003 -4.14538e-003 -4.04944e-003 -4.01892e-003 -4.00224e-003 -3.98630e-003 -3.96815e-003 -3.95194e-003 -3.95563e-003 -3.98354e-003 -4.01379e-003 -4.03800e-003 -4.05823e-003 -4.07752e-003 -4.09791e-003 -4.12106e-003 -4.14852e-003
  3.00000e-003 -3.43424e-003 -3.41168e-003 -3.39241e-003 -3.37515e-003 -3.35866e-003 -3.34146e-003 -3.32200e-003 -3.30013e-003 -3.28125e-003 -3.27475e-003 -3.27970e-003 -3.28780e-003 -3.29546e-003 -3.30500e-003 -3.32796e-003 -3.39595e-003 -3.55245e-003 -3.82777e-003 -4.20864e-003 -4.55864e-003 -4.68906e-003 -4.55868e-003 -4.20875e-003 -3.82788e-003 -3.55259e-003 -3.39608e-003 -3.32807e-003 -3.30512e-003 -3.29557e-003 -3.28791e-003 -3.27983e-003 -3.27488e-003 -3.28136e-003 -3.30026e-003 -3.32211e-003 -3.34160e-003 -3.35880e-003 -3.37528e-003 -3.39251e-003 -3.41181e-003 -3.43437e-003
  2.50000e-003 -2.77802e-003 -2.75997e-003 -2.74438e-003 -2.73026e-003 -2.71665e-003 -2.70262e-003 -2.68741e-003 -2.67136e-003 -2.65760e-003 -2.65036e-003 -2.64951e-003 -2.65119e-003 -2.65308e-003 -2.65686e-003 -2.67094e-003 -2.71488e-003 -2.81454e-003 -2.98608e-003 -3.21234e-003 -3.41343e-003 -3.49121e-003 -3.41346e-003 -3.21238e-003 -2.98613e-003 -2.81457e-003 -2.71493e-003 -2.67098e-003 -2.65690e-003 -2.65314e-003 -2.65124e-003 -2.64954e-003 -2.65041e-003 -2.65764e-003 -2.67140e-003 -2.68744e-003 -2.70266e-003 -2.71671e-003 -2.73027e-003 -2.74441e-003 -2.76001e-003 -2.77805e-003
  2.00000e-003 -2.16829e-003 -2.15443e-003 -2.14230e-003 -2.13120e-003 -2.12047e-003 -2.10952e-003 -2.09801e-003 -2.08629e-003 -2.07598e-003 -2.06910e-003 -2.06571e-003 -2.06392e-003 -2.06235e-003 -2.06209e-003 -2.06892e-003 -2.09482e-003 -2.15543e-003 -2.25970e-003 -2.39462e-003 -2.51354e-003 -2.56059e-003 -2.51355e-003 -2.39464e-003 -2.25974e-003 -2.15545e-003 -2.09483e-003 -2.06892e-003 -2.06214e-003 -2.06236e-003 -2.06394e-003 -2.06575e-003 -2.06916e-003 -2.07602e-003 -2.08631e-003 -2.09804e-003 -2.10956e-003 -2.12050e-003 -2.13124e-003 -2.14233e-003 -2.15446e-003 -2.16833e-003
  1.50000e-003 -1.59499e-003 -1.58496e-003 -1.57608e-003 -1.56789e-003 -1.55997e-003 -1.55196e-003 -1.54370e-003 -1.53537e-003 -1.52789e-003 -1.52214e-003 -1.51819e-003 -1.51506e-003 -1.51201e-003 -1.50973e-003 -1.51176e-003 -1.52556e-003 -1.56052e-003 -1.62190e-003 -1.70141e-003 -1.77186e-003 -1.80018e-003 -1.77187e-003 -1.70143e-003 -1.62193e-003 -1.56055e-003 -1.52559e-003 -1.51180e-003 -1.50976e-003 -1.51204e-003 -1.51511e-003 -1.51823e-003 -1.52218e-003 -1.52793e-003 -1.53541e-003 -1.54370e-003 -1.55198e-003 -1.56001e-003 -1.56793e-003 -1.57613e-003 -1.58500e-003 -1.59502e-003
  1.00000e-003 -1.04857e-003 -1.04208e-003 -1.03628e-003 -1.03090e-003 -1.02568e-003 -1.02044e-003 -1.01506e-003 -1.00973e-003 -1.00479e-003 -1.00069e-003 -9.97428e-004 -9.94533e-004 -9.91566e-004 -9.88961e-004 -9.88743e-004 -9.95223e-004 -1.01379e-003 -1.04753e-003 -1.09183e-003 -1.13145e-003 -1.14754e-003 -1.13146e-003 -1.09183e-003 -1.04756e-003 -1.01381e-003 -9.95257e-004 -9.88776e-004 -9.88989e-004 -9.91605e-004 -9.94558e-004 -9.97453e-004 -1.00072e-003 -1.00483e-003 -1.00975e-003 -1.01510e-003 -1.02046e-003 -1.02571e-003 -1.03092e-003 -1.03631e-003 -1.04212e-003 -1.04860e-003
  5.00000e-004 -5.19875e-004 -5.16682e-004 -5.13821e-004 -5.11157e-004 -5.08579e-004 -5.05989e-004 -5.03336e-004 -5.00720e-004 -4.98260e-004 -4.96135e-004 -4.94311e-004 -4.92635e-004 -4.90875e-004 -4.89230e-004 -4.88628e-004 -4.91035e-004 -4.98973e-004 -5.13860e-004 -5.33666e-004 -5.51535e-004 -5.58849e-004 -5.51538e-004 -5.33668e-004 -5.13874e-004 -4.98989e-004 -4.91059e-004 -4.88661e-004 -4.89253e-004 -4.90907e-004 -4.92660e-004 -4.94348e-004 -4.96159e-004 -4.98289e-004 -5.00746e-004 -5.03379e-004 -5.05998e-004 -5.08606e-004 -5.11182e-004 -5.13863e-004 -5.16727e-004 -5.19902e-004
  0.00000e+000  1.69098e-008  2.13926e-008  1.41415e-008  1.00500e-008  2.28983e-008  1.03370e-008  1.14123e-008  1.79691e-008  1.82761e-008  9.48488e-009  1.41768e-008  1.90945e-008  2.01654e-008  1.88265e-008  0.00000e+000  8.35430e-009  1.06225e-008  4.67549e-009 -9.05332e-009  7.94765e-009  0.00000e+000 -7.94765e-009  9.05332e-009 -4.67549e-009 -1.06225e-008 -8.35430e-009  0.00000e+000 -1.88263e-008 -2.01654e-008 -1.90942e-008 -1.41771e-008 -8.83825e-009 -1.82766e-008 -1.22363e-008 -1.13768e-008 -1.45501e-008 -2.30382e-008 -1.00080e-008 -1.41407e-008 -1.72356e-008 -1.68891e-008
 -5.00000e-004  5.19907e-004  5.16727e-004  5.13863e-004  5.11182e-004  5.08606e-004  5.05998e-004  5.03379e-004  5.00747e-004  4.98289e-004  4.96160e-004  4.94349e-004  4.92660e-004  4.90902e-004  4.89253e-004  4.88662e-004  4.91059e-004  4.98989e-004  5.13874e-004  5.33668e-004  5.51538e-004  5.58849e-004  5.51535e-004  5.33666e-004  5.13860e-004  4.98974e-004  4.91035e-004  4.88628e-004  4.89234e-004  4.90876e-004  4.92630e-004  4.94311e-004  4.96131e-004  4.98255e-004  5.00720e-004  5.03336e-004  5.05990e-004  5.08567e-004  5.11157e-004  5.13821e-004  5.16686e-004  5.19881e-004
 -1.00000e-003  1.04860e-003  1.04212e-003  1.03631e-003  1.03092e-003  1.02571e-003  1.02046e-003  1.01510e-003  1.00975e-003  1.00483e-003  1.00072e-003  9.97453e-004  9.94558e-004  9.91605e-004  9.88989e-004  9.88771e-004  9.95257e-004  1.01381e-003  1.04756e-003  1.09183e-003  1.13146e-003  1.14754e-003  1.13145e-003  1.09183e-003  1.04753e-003  1.01379e-003  9.95223e-004  9.88743e-004  9.88961e-004  9.91566e-004  9.94527e-004  9.97444e-004  1.00069e-003  1.00479e-003  1.00973e-003  1.01506e-003  1.02044e-003  1.02568e-003  1.03090e-003  1.03628e-003  1.04208e-003  1.04858e-003
 -1.50000e-003  1.59502e-003  1.58500e-003  1.57613e-003  1.56793e-003  1.56001e-003  1.55198e-003  1.54370e-003  1.53541e-003  1.52793e-003  1.52218e-003  1.51823e-003  1.51511e-003  1.51204e-003  1.50976e-003  1.51180e-003  1.52559e-003  1.56056e-003  1.62192e-003  1.70143e-003  1.77187e-003  1.80018e-003  1.77186e-003  1.70141e-003  1.62190e-003  1.56052e-003  1.52556e-003  1.51176e-003  1.50973e-003  1.51201e-003  1.51506e-003  1.51820e-003  1.52214e-003  1.52789e-003  1.53538e-003  1.54370e-003  1.55196e-003  1.55997e-003  1.56789e-003  1.57608e-003  1.58497e-003  1.59499e-003
 -2.00000e-003  2.16833e-003  2.15446e-003  2.14233e-003  2.13124e-003  2.12050e-003  2.10956e-003  2.09805e-003  2.08631e-003  2.07602e-003  2.06916e-003  2.06575e-003  2.06394e-003  2.06236e-003  2.06214e-003  2.06892e-003  2.09483e-003  2.15545e-003  2.25974e-003  2.39464e-003  2.51355e-003  2.56059e-003  2.51354e-003  2.39462e-003  2.25970e-003  2.15543e-003  2.09482e-003  2.06892e-003  2.06209e-003  2.06235e-003  2.06392e-003  2.06572e-003  2.06910e-003  2.07598e-003  2.08628e-003  2.09801e-003  2.10954e-003  2.12047e-003  2.13120e-003  2.14230e-003  2.15444e-003  2.16830e-003
 -2.50000e-003  2.77805e-003  2.76001e-003  2.74441e-003  2.73027e-003  2.71670e-003  2.70266e-003  2.68744e-003  2.67140e-003  2.65764e-003  2.65041e-003  2.64956e-003  2.65124e-003  2.65314e-003  2.65690e-003  2.67098e-003  2.71493e-003  2.81457e-003  2.98613e-003  3.21238e-003  3.41346e-003  3.49121e-003  3.41343e-003  3.21235e-003  2.98608e-003  2.81454e-003  2.71488e-003  2.67094e-003  2.65685e-003  2.65308e-003  2.65122e-003  2.64951e-003  2.65035e-003  2.65761e-003  2.67137e-003  2.68741e-003  2.70264e-003  2.71665e-003  2.73026e-003  2.74438e-003  2.75997e-003  2.77802e-003
 -3.00000e-003  3.43437e-003  3.41181e-003  3.39252e-003  3.37529e-003  3.35880e-003  3.34160e-003  3.32211e-003  3.30026e-003  3.28136e-003  3.27488e-003  3.27983e-003  3.28791e-003  3.29557e-003  3.30512e-003  3.32807e-003  3.39608e-003  3.55258e-003  3.82788e-003  4.20875e-003  4.55868e-003  4.68906e-003  4.55864e-003  4.20864e-003  3.82776e-003  3.55245e-003  3.39595e-003  3.32796e-003  3.30500e-003  3.29546e-003  3.28778e-003  3.27970e-003  3.27475e-003  3.28125e-003  3.30013e-003  3.32200e-003  3.34146e-003  3.35866e-003  3.37515e-003  3.39241e-003  3.41168e-003  3.43424e-003
 -3.50000e-003  4.14852e-003  4.12105e-003  4.09791e-003  4.07753e-003  4.05823e-003  4.03800e-003  4.01379e-003  3.98354e-003  3.95563e-003  3.95196e-003  3.96815e-003  3.98630e-003  4.00224e-003  4.01890e-003  4.04944e-003  4.14538e-003  4.38098e-003  4.81003e-003  5.45470e-003  6.09541e-003  6.31695e-003  6.09492e-003  5.45402e-003  4.80931e-003  4.38026e-003  4.14459e-003  4.04863e-003  4.01810e-003  4.00145e-003  3.98552e-003  3.96733e-003  3.95114e-003  3.95483e-003  3.98274e-003  4.01300e-003  4.03719e-003  4.05745e-003  4.07672e-003  4.09711e-003  4.12023e-003  4.14774e-003
 -4.00000e-003  4.93526e-003  4.90248e-003  4.87520e-003  4.85178e-003  4.83008e-003  4.80721e-003  4.77847e-003  4.73620e-003  4.68937e-003  4.69325e-003  4.73043e-003  4.76271e-003  4.78948e-003  4.81461e-003  4.84499e-003  4.96565e-003  5.30776e-003  5.94848e-003  7.03409e-003  8.29968e-003  8.66751e-003  8.29522e-003  7.02822e-003  5.94223e-003  5.30133e-003  4.95914e-003  4.83839e-003  4.80795e-003  4.78276e-003  4.75597e-003  4.72368e-003  4.68655e-003  4.68261e-003  4.72943e-003  4.77171e-003  4.80042e-003  4.82331e-003  4.84506e-003  4.86848e-003  4.89573e-003  4.92858e-003
# Longitudinally Integrated Squared Transverse Magnetic Field [T2m]
START
               -2.00000e-002 -1.90000e-002 -1.80000e-002 -1.70000e-002 -1.60000e-002 -1.50000e-002 -1.40000e-002 -1.30000e-002 -1.20000e-002 -1.10000e-002 -1.00000e-002 -9.00000e-003 -8.00000e-003 -7.00000e-003 -6.00000e-003 -5.00000e-003 -4.00000e-003 -3.00000e-003 -2.00000e-003 -1.00000e-003  0.00000e+000  1.00000e-003  2.00000e-003  3.00000e-003  4.00000e-003  5.00000e-003  6.00000e-003  7.00000e-003  8.00000e-003  9.00000e-003  1.00000e-002  1.10000e-002  1.20000e-002  1.30000e-002  1.40000e-002  1.50000e-002  1.60000e-002  1.70000e-002  1.80000e-002  1.90000e-002  2.00000e-002
  4.00000e-003  6.33285e-001  6.36929e-001  6.40447e-001  6.43951e-001  6.47550e-001  6.51359e-001  6.55510e-001  6.60241e-001  6.66328e-001  6.75229e-001  6.87265e-001  7.02179e-001  7.20317e-001  7.42364e-001  7.69439e-001  8.04096e-001  8.49095e-001  9.04492e-001  9.66458e-001  1.01901e+000  1.03756e+000  1.01904e+000  9.66505e-001  9.04542e-001  8.49147e-001  8.04149e-001  7.69492e-001  7.42419e-001  7.20372e-001  7.02235e-001  6.87320e-001  6.75285e-001  6.66383e-001  6.60297e-001  6.55566e-001  6.51415e-001  6.47606e-001  6.44007e-001  6.40503e-001  6.36984e-001  6.33341e-001
